"INTEGRATIONNAME"~|~"ARCHIVENAME"~|~"PROGRAMNAME"~|~"ARTIFACTTYPE"~|~"ATTRIBUTENAME"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"SharedServices/ErrorHandling/RetryTimer-min"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"SharedServices/ErrorHandling/Source"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"SharedServices/ErrorHandling/Type"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"SharedServices/Logging/Environment"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"SharedServices/Logging/Level"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"SharedServices/Logging/Location"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"SharedServices/Logging/Maxsize"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"SharedServices/Logging/Project"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/ActivityTimeout"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/AdapterQueueName"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/BusinessKey"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/DeleteOrderStatus"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/Destination"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/ACOM"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/ADDJ"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/AFT"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/AFT_A"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/APTS"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/BACK"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/BACK_A"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/BALU"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/BLANK"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/CO"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/COMM"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/COSTTYPE"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/CRRM"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/DCTO"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/FRTC"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/KCOO"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/LEDG"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/LNTY"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/LTTR"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/MCU"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/MORD"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/NO_LTTR"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/NO_NXTR"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/NXTR"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/ORBY"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/PID"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/PLST"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/RPRC"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/SBAL"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/SBAL_A"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/TAX1"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/TKBY"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/TORG"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/UOM1"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/UOM2"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/UOM4"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/Zero_Int"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/JDE_Setup/Zero_Str"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/Source"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/OriginalShipOrder/TargetQueueName"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/AdapterQueueName"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/BusinessKey"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/CancelStatus"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/Destination"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/ExternalStatus"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/FirmedStatus"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/Operation"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/Quantity"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/ShippedStatus"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/Source"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/TargetQueueName"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/Webservice/E2EEndPointURL"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/Webservice/EndPointURL"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/Webservice/Operation"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ShipOrder/UpdatedShipOrder/Webservice/OperationQuery"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"TIBHawkDaemon"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"TIBHawkNetwork"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"TIBHawkService"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ASN/Inbound/JDE/DCTO"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ASN/Inbound/JDE/DRRT"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ASN/Inbound/JDE/DRSY"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ASN/Inbound/JDE/JDBC/JdbcTimeout"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ASN/Inbound/JDE/JDBC/MaxRows"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ASN/Inbound/JDE/JMS/ClientSession"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ASN/Inbound/JDE/JMS/QueueName"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ASN/Inbound/JDE/LTTR"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ASN/Inbound/JDE/NNSY"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ASN/Inbound/JDE/NXTR"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/BLANK"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/Common/ActivityTimeout"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/IASCQueueName"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/IASCRecieverQueueName"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/AN8"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/AN8D"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/EDCT"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/EDER"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/EDSP"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/EDST"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/EDTY"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/EDTYD"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/KCO"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/PAC1"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/PAC2"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/PID"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/PNID"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/THCD"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventorAdjustmentAndSC/JDEConstants/ZERO"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/InventoryReconciliation/InventoryReconciliationDestinationQueue"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/CI"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/Delimeter"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/HazmatCodeRT"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/HazmatCodeSY"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/IH"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/IL"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/IMCanonicalDestinationTopic"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/IW"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/ItemJdbcTimeOut"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/LB"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/LEDG_Type"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/MCU"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/ShippingCondCodeRT"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/ShippingCondCodeSY"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/SpecialHandlingCodeRT"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/SpecialHandlingCodeSY"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/StorageCondCodeRT"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/StorageCondCodeSY"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/TYTN"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/TimeIntervalMs"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/UnitOfMeasurementCode"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/WeightQualifier"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/WeightUnitCode"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/ZIMADBQueueName"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/maxEDBTJdbcTimeOut"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/maxRows"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ItemMaster/Outbound/updateEDSPJdbcTimeOut"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/NO"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/PurchaseOrder/Inbound/ActivityTimeOut"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/PurchaseOrder/Inbound/POReceiptCanonicalDestinationQueue"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/PurchaseOrder/Outbound/JDE_SETUP/BusinessUnit"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/PurchaseOrder/Outbound/JDE_SETUP/CustomerReturnOrderType"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/PurchaseOrder/Outbound/JDE_SETUP/NextStatusCode"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/PurchaseOrder/Outbound/JDE_SETUP/POOrderType"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/PurchaseOrder/Outbound/POCanonicalDestinationTopic"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/PurchaseOrder/Outbound/ZPOADBQueueName"
"JDE_PURCHASEORDERRECEIPT"~|~"ZPurchaseOrderJdeInboundService.ear"~|~"MRL-CLSB"~|~"BW"~|~"ZGlobalVariables/ShipOrder/Inbound/SOMETHING"
